time,t9,rho,b10,b11,b12,b13,b14,b8,be10,be11,be12,be7,be9,c10,c11,c12,c13,c14,c15,c16,c9,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,h1,h2,h3,he3,he4,he6,li6,li7,li8,li9,n,n11,n12,n13,n14,n15,n16,n17,n18,ne16,ne17,ne18,ne19,ne20,ne21,ne22,ne23,ne24,ne25,o12,o13,o14,o15,o16,o17,o18,o19,o20,o21
3.01100935e-05,9.12800036e-02,2.21099995e+04,5.09383448e-39,1.96524743e-34,4.53881542e-57,3.05819618e-80,4.43611326e-106,2.35975467e-16,3.36821135e-60,1.24966127e-84,6.45098059e-108,6.27054707e-12,9.40716366e-36,2.64470206e-57,1.98235380e-25,1.89973453e-04,2.13232399e-06,2.51431915e-25,6.48557562e-49,1.66589606e-73,6.21934793e-22,0.00000000e+00,9.55832724e-103,1.92590623e-46,7.90575213e-12,3.84961369e-15,2.61849498e-11,4.44905263e-32,1.14072450e-52,5.84065281e-78,3.30182772e-103,7.12941117e-01,9.33675298e-19,7.77969896e-24,1.14787280e-05,6.91377352e-02,3.44276220e-104,3.35356548e-28,1.20155988e-26,3.58105278e-51,9.49829467e-74,2.37267102e-26,0.00000000e+00,1.56134397e-32,9.87344814e-10,5.71014610e-05,2.12069654e-07,7.61343820e-31,9.85589386e-55,1.37839713e-79,0.00000000e+00,0.00000000e+00,1.73318445e-21,1.39100316e-23,7.17611355e-05,1.71411363e-07,5.27977883e-06,6.42604252e-28,5.05367050e-51,1.19736229e-74,0.00000000e+00,1.42482795e-38,2.78781618e-16,7.05204512e-12,3.62073929e-04,1.37915818e-07,7.21375763e-07,3.82970724e-30,1.05706226e-51,6.20097574e-76
3.19085800e-05,9.12800038e-02,2.21099995e+04,5.09599984e-39,2.22338052e-34,5.30421072e-57,3.81463807e-80,5.89635232e-106,2.65006560e-16,3.36836519e-60,1.24913583e-84,6.87022120e-108,6.64507351e-12,9.40706145e-36,3.53454795e-57,2.22624437e-25,1.89973534e-04,2.13232187e-06,2.66450620e-25,7.25892031e-49,1.97756847e-73,7.40165999e-22,0.00000000e+00,1.12009424e-102,2.08826207e-46,8.37796552e-12,4.07955030e-15,2.77438375e-11,4.99578579e-32,1.35745521e-52,7.36561652e-78,4.41267312e-103,7.12941116e-01,9.45721058e-19,7.77971214e-24,1.14787256e-05,6.91377356e-02,3.64841058e-104,3.39701249e-28,1.26915547e-26,3.78306168e-51,1.06307265e-73,2.37266862e-26,0.00000000e+00,1.85811698e-32,1.04631948e-09,5.71014627e-05,2.12195727e-07,8.06808246e-31,1.10683957e-54,1.64044032e-79,0.00000000e+00,0.00000000e+00,1.94641495e-21,1.56213552e-23,7.17611355e-05,1.71411363e-07,5.27977883e-06,6.80988941e-28,5.67544412e-51,1.42500014e-74,0.00000000e+00,1.79689103e-38,3.13079726e-16,7.47326643e-12,3.62073928e-04,1.37915787e-07,7.21107880e-07,4.05760081e-30,1.18693598e-51,7.37898376e-76
3.38144908e-05,9.12800040e-02,2.21099995e+04,5.09768047e-39,2.51439259e-34,6.18888513e-57,4.75065295e-80,7.82492787e-106,2.97609190e-16,3.36860146e-60,1.24869295e-84,7.31457010e-108,7.04196863e-12,9.40709758e-36,4.72378483e-57,2.50014130e-25,1.89973621e-04,2.13231962e-06,2.82366371e-25,8.12288665e-49,2.34720350e-73,8.80873022e-22,0.00000000e+00,1.31160938e-102,2.26183884e-46,8.87838438e-12,4.32322083e-15,2.93952061e-11,5.60966346e-32,1.61535417e-52,9.28869760e-78,5.89722351e-103,7.12941116e-01,9.56704897e-19,7.77967628e-24,1.14787230e-05,6.91377360e-02,3.86634166e-104,3.43662935e-28,1.34078836e-26,3.99713564e-51,1.18986055e-73,2.37266604e-26,0.00000000e+00,2.21129574e-32,1.10881676e-09,5.71014646e-05,2.12329133e-07,8.54986360e-31,1.24300488e-54,1.95229760e-79,0.00000000e+00,0.00000000e+00,2.18587878e-21,1.75432191e-23,7.17611355e-05,1.71411363e-07,5.27977883e-06,7.21666319e-28,6.37371451e-51,1.69591463e-74,0.00000000e+00,2.26610379e-38,3.51597485e-16,7.91964746e-12,3.62073928e-04,1.37915754e-07,7.20824104e-07,4.29899995e-30,1.33275370e-51,8.78071081e-76
3.58342423e-05,9.12800043e-02,2.21099995e+04,5.09899522e-39,2.84239596e-34,7.20986493e-57,5.90705221e-80,1.03680279e-105,3.34222735e-16,3.36839646e-60,1.24906378e-84,7.78511738e-108,7.46256830e-12,9.40711375e-36,6.31313871e-57,2.80773642e-25,1.89973712e-04,2.13231723e-06,2.99232746e-25,9.08780273e-49,2.78549223e-73,1.04832847e-21,0.00000000e+00,1.53469043e-102,2.44720977e-46,9.40869344e-12,4.58144559e-15,3.11445022e-11,6.29892371e-32,1.92223894e-52,1.17138167e-77,7.88118922e-103,7.12941115e-01,9.66630956e-19,7.77965452e-24,1.14787203e-05,6.91377365e-02,4.09728900e-104,3.47243097e-28,1.41669841e-26,4.22399110e-51,1.33183546e-73,2.37266327e-26,0.00000000e+00,2.63160000e-32,1.17504705e-09,5.71014665e-05,2.12470283e-07,9.06039963e-31,1.39591980e-54,2.32343811e-79,0.00000000e+00,0.00000000e+00,2.45480337e-21,1.97015256e-23,7.17611355e-05,1.71411363e-07,5.27977883e-06,7.64773322e-28,7.15789286e-51,2.01833300e-74,0.00000000e+00,2.85783078e-38,3.94854034e-16,8.39269101e-12,3.62073927e-04,1.37915719e-07,7.20523500e-07,4.55469828e-30,1.49647044e-51,1.04486266e-75
3.79746342e-05,9.12800045e-02,2.21099994e+04,5.10003786e-39,3.21201279e-34,8.38640035e-57,7.33351610e-80,1.37162198e-105,3.75340627e-16,3.36829823e-60,1.24934220e-84,8.28371068e-108,7.90828811e-12,9.40705808e-36,8.43722137e-57,3.15317574e-25,1.89973809e-04,2.13231470e-06,3.17106521e-25,1.01651210e-48,3.30507533e-73,1.24761715e-21,0.00000000e+00,1.79428960e-102,2.64497409e-46,9.97067806e-12,4.85509387e-15,3.29974879e-11,7.07281380e-32,2.28741091e-52,1.47720159e-77,1.05325641e-102,7.12941115e-01,9.75516199e-19,7.77966257e-24,1.14787174e-05,6.91377369e-02,4.34202993e-104,3.50447854e-28,1.49714136e-26,4.46439224e-51,1.49084057e-73,2.37266031e-26,0.00000000e+00,3.13178655e-32,1.24523333e-09,5.71014686e-05,2.12619615e-07,9.60140474e-31,1.56764440e-54,2.76513081e-79,0.00000000e+00,0.00000000e+00,2.75681320e-21,2.21253636e-23,7.17611355e-05,1.71411363e-07,5.27977883e-06,8.10455066e-28,8.03854815e-51,2.40204654e-74,0.00000000e+00,3.60405812e-38,4.43432380e-16,8.89398964e-12,3.62073927e-04,1.37915682e-07,7.20205077e-07,4.82553523e-30,1.68028050e-51,1.24332586e-75
4.02428726e-05,9.12800048e-02,2.21099994e+04,5.10087220e-39,3.62843805e-34,9.74023828e-57,9.09043916e-80,1.81175534e-105,4.21516996e-16,3.36847618e-60,1.24902887e-84,8.81231140e-108,8.38062822e-12,9.40705452e-36,1.12759293e-56,3.54111542e-25,1.89973912e-04,2.13231202e-06,3.36047864e-25,1.13675312e-48,3.92089307e-73,1.48479046e-21,0.00000000e+00,2.09608628e-102,2.85576049e-46,1.05662302e-11,5.14508687e-15,3.49602592e-11,7.94171359e-32,2.72193685e-52,1.86285355e-77,1.40758462e-102,7.12941114e-01,9.83390097e-19,7.77966114e-24,1.14787144e-05,6.91377375e-02,4.60138825e-104,3.53287838e-28,1.58238923e-26,4.71915207e-51,1.66894529e-73,2.37265716e-26,0.00000000e+00,3.72703620e-32,1.31961189e-09,5.71014708e-05,2.12777585e-07,1.01746950e-30,1.76049205e-54,3.29078662e-79,0.00000000e+00,0.00000000e+00,3.09597869e-21,2.48474007e-23,7.17611355e-05,1.71411363e-07,5.27977883e-06,8.58865335e-28,9.02754961e-51,2.85870793e-74,0.00000000e+00,4.54512189e-38,4.97987258e-16,9.42523105e-12,3.62073926e-04,1.37915643e-07,7.19867789e-07,5.11239857e-30,1.88664668e-51,1.47947199e-75
4.26465936e-05,9.12800051e-02,2.21099994e+04,5.10154387e-39,4.09751044e-34,1.12959274e-56,1.12511467e-79,2.38944272e-105,4.73374145e-16,3.36845460e-60,1.24885601e-84,9.37239107e-108,8.88117833e-12,9.40705796e-36,1.50696764e-56,3.97678451e-25,1.89974021e-04,2.13230918e-06,3.56120537e-25,1.27090830e-48,4.65059660e-73,1.76705014e-21,0.00000000e+00,2.44658478e-102,3.08023121e-46,1.11973549e-11,5.45240084e-15,3.70392640e-11,8.91727385e-32,3.23898373e-52,2.34917362e-77,1.88110403e-102,7.12941113e-01,9.90293747e-19,7.77963528e-24,1.14787112e-05,6.91377380e-02,4.87623690e-104,3.55777869e-28,1.67272882e-26,4.98912761e-51,1.86847185e-73,2.37265378e-26,0.00000000e+00,4.43541434e-32,1.39843316e-09,5.71014731e-05,2.12944675e-07,1.07821943e-30,1.97706055e-54,3.91636549e-79,0.00000000e+00,0.00000000e+00,3.47687099e-21,2.79043236e-23,7.17611355e-05,1.71411363e-07,5.27977883e-06,9.10167095e-28,1.01382267e-50,3.40218503e-74,0.00000000e+00,5.73188748e-38,5.59253954e-16,9.98820373e-12,3.62073926e-04,1.37915602e-07,7.19510526e-07,5.41622708e-30,2.11833298e-51,1.76045256e-75
4.51938897e-05,9.12800054e-02,2.21099993e+04,5.10208750e-39,4.62579191e-34,1.30811618e-56,1.39045536e-79,3.14652760e-105,5.31610926e-16,3.36836209e-60,1.24902095e-84,9.96568435e-108,9.41162306e-12,9.40703024e-36,2.01397507e-56,4.46605541e-25,1.89974137e-04,2.13230617e-06,3.77392108e-25,1.42053186e-48,5.51503126e-73,2.10296688e-21,0.00000000e+00,2.85322402e-102,3.31908653e-46,1.18661769e-11,5.77807029e-15,3.92413222e-11,1.00125715e-31,3.85421701e-52,2.96243493e-77,2.51390505e-102,7.12941113e-01,9.96278643e-19,7.77961815e-24,1.14787078e-05,6.91377386e-02,5.16750098e-104,3.57936522e-28,1.76846318e-26,5.27522415e-51,2.09202570e-73,2.37265018e-26,0.00000000e+00,5.27841897e-32,1.48196250e-09,5.71014755e-05,2.13121393e-07,1.14259409e-30,2.22026713e-54,4.66086083e-79,0.00000000e+00,0.00000000e+00,3.90462368e-21,3.13373323e-23,7.17611355e-05,1.71411363e-07,5.27977883e-06,9.64533048e-28,1.13855486e-50,4.04898207e-74,0.00000000e+00,7.22849774e-38,6.28058216e-16,1.05848030e-11,3.62073925e-04,1.37915558e-07,7.19132118e-07,5.73801338e-30,2.37844138e-51,2.09477545e-75
4.78933367e-05,9.12800057e-02,2.21099993e+04,5.10252926e-39,5.22065678e-34,1.51271677e-56,1.71583520e-79,4.13724274e-105,5.97012164e-16,3.36841356e-60,1.24904894e-84,1.05944380e-107,9.97374760e-12,9.40701860e-36,2.69155176e-56,5.01552309e-25,1.89974260e-04,2.13230298e-06,3.99934183e-25,1.58734162e-48,6.53880374e-73,2.50274064e-21,0.00000000e+00,3.32450024e-102,3.57306939e-46,1.25749479e-11,6.12319156e-15,4.15736458e-11,1.12422838e-31,4.58627447e-52,3.73576596e-77,3.35956097e-102,7.12941112e-01,1.00140518e-18,7.77961367e-24,1.14787041e-05,6.91377392e-02,5.47616080e-104,3.59785579e-28,1.86991491e-26,5.57840566e-51,2.34253154e-73,2.37264635e-26,0.00000000e+00,6.28163276e-32,1.57048114e-09,5.71014781e-05,2.13308270e-07,1.21080936e-30,2.49338763e-54,5.54687601e-79,0.00000000e+00,0.00000000e+00,4.38500186e-21,3.51926955e-23,7.17611355e-05,1.71411363e-07,5.27977883e-06,1.02214621e-27,1.27863262e-50,4.81874077e-74,0.00000000e+00,9.11583816e-38,7.05327382e-16,1.12170374e-11,3.62073924e-04,1.37915512e-07,7.18731324e-07,6.07880682e-30,2.67045300e-51,2.49256188e-75
5.07540226e-05,9.12800060e-02,2.21099992e+04,5.10288937e-39,5.89039196e-34,1.74691400e-56,2.11428301e-79,5.43178405e-105,6.70459231e-16,3.36840503e-60,1.24891914e-84,1.12607504e-107,1.05694437e-11,9.40700314e-36,3.59707716e-56,5.63259394e-25,1.89974390e-04,2.13229960e-06,4.23822642e-25,1.77323449e-48,7.75094743e-73,2.97851026e-21,0.00000000e+00,3.87010439e-102,3.84296997e-46,1.33260540e-11,6.48892645e-15,4.40438609e-11,1.26228834e-31,5.45732969e-52,4.71093884e-77,4.48966183e-102,7.12941111e-01,1.00574100e-18,7.77960009e-24,1.14787003e-05,6.91377398e-02,5.80325523e-104,3.61349440e-28,1.97742607e-26,5.89969431e-51,2.62327231e-73,2.37264227e-26,0.00000000e+00,7.47549902e-32,1.66428708e-09,5.71014809e-05,2.13505864e-07,1.28309396e-30,2.80010064e-54,6.60131039e-79,0.00000000e+00,0.00000000e+00,4.92447993e-21,3.95223744e-23,7.17611355e-05,1.71411363e-07,5.27977883e-06,1.08320052e-27,1.43594385e-50,5.73483681e-74,0.00000000e+00,1.14959063e-37,7.92102882e-16,1.18870354e-11,3.62073924e-04,1.37915462e-07,7.18306835e-07,6.43971660e-30,2.99827426e-51,2.96585205e-75
5.37855783e-05,9.12800064e-02,2.21099992e+04,5.10318063e-39,6.64430972e-34,2.01467331e-56,2.60154481e-79,7.12089084e-105,7.52941918e-16,3.36834081e-60,1.24894799e-84,1.19666926e-107,1.12007162e-11,9.40698322e-36,4.80723150e-56,6.32558564e-25,1.89974529e-04,2.13229602e-06,4.49137896e-25,1.98030302e-48,9.18570212e-73,3.54472204e-21,0.00000000e+00,4.50107575e-102,4.12963055e-46,1.41220240e-11,6.87650612e-15,4.66600302e-11,1.41728573e-31,6.49376235e-52,5.94062386e-77,5.99987242e-102,7.12941111e-01,1.00935915e-18,7.77957718e-24,1.14786962e-05,6.91377405e-02,6.14988516e-104,3.62654448e-28,2.09135800e-26,6.24016967e-51,2.93793222e-73,2.37263793e-26,0.00000000e+00,8.89624500e-32,1.76369615e-09,5.71014838e-05,2.13714763e-07,1.35969013e-30,3.14453691e-54,7.85617574e-79,0.00000000e+00,0.00000000e+00,5.53032879e-21,4.43847224e-23,7.17611355e-05,1.71411363e-07,5.27977883e-06,1.14790151e-27,1.61260868e-50,6.82508961e-74,0.00000000e+00,1.44973209e-37,8.89554270e-16,1.25970527e-11,3.62073923e-04,1.37915410e-07,7.17857264e-07,6.82191499e-30,3.36628867e-51,3.52896866e-75
5.69982099e-05,9.12800068e-02,2.21099991e+04,5.10341368e-39,7.49287417e-34,2.32046126e-56,3.19663168e-79,9.32170983e-105,8.45571778e-16,3.36835930e-60,1.24900704e-84,1.27147442e-107,1.18696893e-11,9.40696705e-36,6.42448726e-56,7.10383930e-25,1.89974676e-04,2.13229223e-06,4.75965161e-25,2.21085323e-48,1.08834270e-72,4.21856837e-21,0.00000000e+00,5.22997354e-102,4.43395072e-46,1.49655376e-11,7.28723531e-15,4.94306768e-11,1.59129527e-31,7.72695539e-52,7.49123178e-77,8.01802702e-102,7.12941110e-01,1.01233574e-18,7.77956212e-24,1.14786919e-05,6.91377413e-02,6.51721719e-104,3.63728058e-28,2.21209378e-26,6.60097624e-51,3.29064646e-73,2.37263332e-26,0.00000000e+00,1.05869805e-31,1.86904303e-09,5.71014869e-05,2.13935580e-07,1.44085446e-30,3.53133493e-54,9.34956769e-79,0.00000000e+00,0.00000000e+00,6.21071387e-21,4.98452723e-23,7.17611355e-05,1.71411363e-07,5.27977883e-06,1.21646699e-27,1.81100811e-50,8.12260714e-74,0.00000000e+00,1.82822691e-37,9.98994991e-16,1.33494796e-11,3.62073922e-04,1.37915355e-07,7.17381147e-07,7.22664070e-30,3.77941482e-51,4.19894907e-75
6.04027332e-05,9.12800072e-02,2.21099991e+04,5.10359851e-39,8.44784325e-34,2.66930782e-56,3.92247545e-79,1.21852967e-104,9.49597098e-16,3.36833960e-60,1.24895304e-84,1.35074339e-107,1.25786143e-11,9.40694723e-36,8.58578367e-56,7.97784539e-25,1.89974832e-04,2.13228820e-06,5.04394739e-25,2.46742359e-48,1.28916686e-72,5.02050968e-21,0.00000000e+00,6.07106869e-102,4.75689242e-46,1.58594345e-11,7.72249664e-15,5.23648090e-11,1.78664520e-31,9.19424318e-52,9.44649721e-77,1.07149451e-101,7.12941109e-01,1.01474779e-18,7.77954711e-24,1.14786874e-05,6.91377420e-02,6.90648759e-104,3.64598044e-28,2.34004026e-26,6.98332967e-51,3.68605722e-73,2.37262842e-26,0.00000000e+00,1.25990053e-31,1.98068241e-09,5.71014902e-05,2.14168959e-07,1.52685870e-30,3.96570330e-54,1.11268218e-78,0.00000000e+00,0.00000000e+00,6.97480517e-21,5.59776188e-23,7.17611355e-05,1.71411363e-07,5.27977883e-06,1.28912776e-27,2.03381600e-50,9.66679120e-74,0.00000000e+00,2.30552647e-37,1.12190008e-15,1.41468494e-11,3.62073921e-04,1.37915296e-07,7.16876937e-07,7.65520244e-30,4.24317148e-51,4.99605932e-75
6.40106098e-05,9.12800076e-02,2.21099990e+04,5.10374237e-39,9.52242834e-34,3.06687650e-56,4.80671312e-79,1.59062033e-104,1.06641972e-15,3.36831448e-60,1.24893317e-84,1.43473380e-107,1.33298768e-11,9.40692711e-36,1.14741183e-55,8.95938514e-25,1.89974998e-04,2.13228394e-06,5.34522325e-25,2.75280518e-48,1.52664095e-72,5.97489563e-21,0.00000000e+00,7.04055830e-102,5.09948445e-46,1.68067242e-11,8.18375532e-15,5.54719467e-11,2.00594816e-31,1.09400390e-51,1.19119960e-76,1.43188828e-101,7.12941108e-01,1.01667126e-18,7.77952548e-24,1.14786825e-05,6.91377428e-02,7.31900643e-104,3.65291813e-28,2.47562789e-26,7.38851608e-51,4.12937497e-73,2.37262321e-26,0.00000000e+00,1.49933642e-31,2.09899014e-09,5.71014937e-05,2.14415576e-07,1.61799066e-30,4.45349070e-54,1.32418892e-78,0.00000000e+00,0.00000000e+00,7.83290085e-21,6.28644109e-23,7.17611355e-05,1.71411363e-07,5.27977883e-06,1.36612842e-27,2.28403519e-50,1.15045339e-73,0.00000000e+00,2.90741925e-37,1.25992605e-15,1.49918463e-11,3.62073921e-04,1.37915234e-07,7.16342996e-07,8.10898257e-30,4.76375043e-51,5.94440523e-75
6.78339861e-05,9.12800080e-02,2.21099990e+04,5.10385139e-39,1.07314736e-33,3.51954348e-56,5.88262516e-79,2.07347212e-104,1.19761393e-15,3.36831482e-60,1.24896382e-84,1.52372964e-107,1.41260048e-11,9.40690579e-36,1.53340362e-55,1.00616894e-24,1.89975174e-04,2.13227942e-06,5.66449331e-25,3.07006315e-48,1.80735252e-72,7.11070438e-21,0.00000000e+00,8.15680530e-102,5.46282713e-46,1.78105958e-11,8.67256407e-15,5.87621484e-11,2.25213577e-31,1.30171762e-51,1.50208400e-76,1.91348414e-101,7.12941107e-01,1.01817930e-18,7.77950565e-24,1.14786774e-05,6.91377437e-02,7.75616201e-104,3.65835743e-28,2.61931258e-26,7.81789746e-51,4.62644828e-73,2.37261768e-26,0.00000000e+00,1.78426984e-31,2.22436455e-09,5.71014974e-05,2.14676135e-07,1.71455514e-30,5.00126451e-54,1.57589738e-78,0.00000000e+00,0.00000000e+00,8.79656599e-21,7.05984654e-23,7.17611355e-05,1.71411363e-07,5.27977883e-06,1.44772817e-27,2.56503792e-50,1.36916416e-73,0.00000000e+00,3.66642320e-37,1.41493321e-15,1.58873154e-11,3.62073920e-04,1.37915168e-07,7.15777597e-07,8.58944099e-30,5.34809816e-51,7.07265892e-75
7.18857341e-05,9.12800085e-02,2.21099989e+04,5.10393179e-39,1.20916573e-33,4.03448645e-56,7.19025736e-79,2.69925042e-104,1.34494767e-15,3.36829041e-60,1.24894091e-84,1.61802943e-107,1.49696771e-11,9.40688273e-36,2.04923277e-55,1.12996170e-24,1.89975361e-04,2.13227464e-06,6.00283222e-25,3.42255925e-48,2.13904850e-72,8.46242235e-21,0.00000000e+00,9.44060672e-102,5.84809661e-46,1.88744291e-11,9.19056832e-15,6.22460402e-11,2.52849746e-31,1.54885023e-51,1.89408562e-76,2.55703661e-101,7.12941106e-01,1.01934074e-18,7.77948656e-24,1.14786720e-05,6.91377446e-02,8.21942549e-104,3.66254659e-28,2.77157812e-26,8.27291926e-51,5.18384289e-73,2.37261182e-26,0.00000000e+00,2.12334472e-31,2.35722774e-09,5.71015013e-05,2.14951374e-07,1.81687487e-30,5.61639901e-54,1.87544797e-78,0.00000000e+00,0.00000000e+00,9.87878853e-21,7.92840180e-23,7.17611355e-05,1.71411363e-07,5.27977883e-06,1.53420170e-27,2.88061128e-50,1.62945293e-73,0.00000000e+00,4.62354139e-37,1.58901074e-15,1.68362712e-11,3.62073919e-04,1.37915098e-07,7.15178913e-07,9.09811918e-30,6.00400743e-51,8.41492276e-75
7.61794944e-05,9.12800090e-02,2.21099989e+04,5.10398887e-39,1.36217178e-33,4.61978465e-56,8.77776219e-79,3.50924889e-104,1.51040635e-15,3.36827460e-60,1.24892299e-84,1.71794620e-107,1.58637326e-11,9.40685860e-36,2.73856845e-55,1.26898552e-24,1.89975560e-04,2.13226957e-06,6.36137881e-25,3.81397552e-48,2.53083319e-72,1.00710912e-20,0.00000000e+00,1.09154934e-101,6.25654973e-46,2.00018056e-11,9.73951180e-15,6.59348450e-11,2.83872390e-31,1.84287757e-51,2.38836359e-76,3.41700134e-101,7.12941105e-01,1.02021836e-18,7.77946285e-24,1.14786662e-05,6.91377456e-02,8.71035587e-104,3.66571206e-28,2.93293689e-26,8.75511227e-51,5.80892913e-73,2.37260560e-26,0.00000000e+00,2.52684683e-31,2.49802703e-09,5.71015054e-05,2.15242064e-07,1.92529158e-30,6.30717442e-54,2.23193299e-78,0.00000000e+00,0.00000000e+00,1.10941542e-20,8.90381280e-23,7.17611355e-05,1.71411363e-07,5.27977883e-06,1.62584008e-27,3.23500826e-50,1.93922375e-73,0.00000000e+00,5.83047539e-37,1.78450485e-15,1.78419085e-11,3.62073918e-04,1.37915024e-07,7.14545016e-07,9.63664433e-30,6.74021971e-51,1.00117562e-74
8.07297226e-05,9.12800096e-02,2.21099988e+04,5.10402685e-39,1.53427078e-33,5.28453145e-56,1.07030016e-78,4.55642789e-104,1.69621961e-15,3.36825947e-60,1.24893323e-84,1.82381482e-107,1.68111794e-11,9.40683282e-36,3.65976551e-55,1.42511443e-24,1.89975771e-04,2.13226419e-06,6.74133991e-25,4.24833909e-48,2.99339876e-72,1.19855538e-20,0.00000000e+00,1.26080663e-101,6.68952801e-46,2.11965206e-11,1.03212423e-14,6.98404142e-11,3.18695572e-31,2.19269200e-51,3.01159421e-76,4.56614024e-101,7.12941104e-01,1.02086817e-18,7.77943901e-24,1.14786601e-05,6.91377466e-02,9.23060520e-104,3.66805589e-28,3.10393154e-26,9.26609761e-51,6.50998043e-73,2.37259900e-26,0.00000000e+00,3.00701557e-31,2.64723646e-09,5.71015098e-05,2.15549007e-07,2.04016709e-30,7.08288804e-54,2.65617236e-78,0.00000000e+00,0.00000000e+00,1.24590433e-20,9.99922561e-23,7.17611355e-05,1.71411363e-07,5.27977883e-06,1.72295180e-27,3.63300502e-50,2.30788320e-73,0.00000000e+00,7.35241591e-37,2.00405042e-15,1.89076131e-11,3.62073917e-04,1.37914946e-07,7.13873870e-07,1.02067337e-29,7.56654013e-51,1.19113967e-74
8.55517374e-05,9.12800102e-02,2.21099987e+04,5.10404969e-39,1.72782793e-33,6.03896104e-56,1.30354620e-78,5.90864703e-104,1.90489135e-15,3.36823446e-60,1.24890986e-84,1.93598901e-107,1.78152053e-11,9.40680556e-36,4.89080232e-55,1.60045309e-24,1.89975995e-04,2.13225849e-06,7.14399444e-25,4.73004783e-48,3.53929320e-72,1.42639370e-20,0.00000000e+00,1.45483730e-101,7.14846165e-46,2.24625964e-11,1.09377181e-14,7.39752598e-11,3.57783813e-31,2.60887045e-51,3.79740884e-76,6.10167387e-101,7.12941102e-01,1.02133915e-18,7.77941467e-24,1.14786536e-05,6.91377477e-02,9.78192417e-104,3.66975466e-28,3.28513761e-26,9.80759469e-51,7.29628500e-73,2.37259201e-26,0.00000000e+00,3.57841483e-31,2.80535841e-09,5.71015145e-05,2.15873040e-07,2.16188440e-30,7.95397901e-54,3.16104185e-78,0.00000000e+00,0.00000000e+00,1.39918511e-20,1.12294036e-22,7.17611355e-05,1.71411363e-07,5.27977883e-06,1.82586374e-27,4.07996530e-50,2.74662603e-73,0.00000000e+00,9.27156104e-37,2.25060647e-15,2.00369727e-11,3.62073916e-04,1.37914863e-07,7.13163323e-07,1.08101994e-29,8.49396599e-51,1.41712107e-74
9.06617729e-05,9.12800108e-02,2.21099986e+04,5.10406082e-39,1.94550044e-33,6.89459071e-56,1.58585422e-78,7.65277905e-104,2.13923346e-15,3.36821568e-60,1.24889145e-84,2.05484302e-107,1.88791883e-11,9.40677664e-36,6.53587866e-55,1.79736511e-24,1.89976233e-04,2.13225246e-06,7.57069766e-25,5.26389694e-48,4.18323128e-72,1.69754162e-20,0.00000000e+00,1.67703310e-101,7.63487392e-46,2.38042954e-11,1.15910143e-14,7.83525885e-11,4.01658205e-31,3.10399320e-51,4.78820626e-76,8.15350094e-101,7.12941101e-01,1.02167298e-18,7.77938740e-24,1.14786468e-05,6.91377489e-02,1.03661680e-103,3.67095879e-28,3.47716473e-26,1.03814247e-50,8.17826987e-73,2.37258460e-26,0.00000000e+00,4.25837434e-31,2.97292523e-09,5.71015194e-05,2.16215036e-07,2.29084894e-30,8.93216831e-54,3.76186358e-78,0.00000000e+00,0.00000000e+00,1.57132363e-20,1.26109263e-22,7.17611355e-05,1.71411363e-07,5.27977883e-06,1.93492231e-27,4.58191268e-50,3.26877508e-73,0.00000000e+00,1.16915518e-36,2.52749610e-15,2.12337895e-11,3.62073914e-04,1.37914775e-07,7.12411107e-07,1.14489524e-29,9.53483086e-51,1.68594184e-74
9.60770327e-05,9.12800114e-02,2.21099986e+04,5.10406278e-39,2.19027349e-33,7.86438067e-56,1.92722851e-78,9.89994263e-104,2.40240371e-15,3.36819225e-60,1.24888785e-84,2.18077306e-107,2.00067079e-11,9.40674599e-36,8.73423140e-55,2.01850496e-24,1.89976486e-04,2.13224606e-06,8.02288574e-25,5.85510609e-48,4.94245512e-72,2.02023154e-20,0.00000000e+00,1.93122020e-101,8.15038582e-46,2.52261346e-11,1.22833299e-14,8.29863364e-11,4.50903263e-31,3.69302272e-51,6.03743699e-76,1.08951792e-100,7.12941100e-01,1.02190402e-18,7.77935914e-24,1.14786395e-05,6.91377501e-02,1.09853025e-103,3.67179220e-28,3.68065881e-26,1.09895172e-50,9.16764057e-73,2.37257674e-26,0.00000000e+00,5.06751473e-31,3.15050110e-09,5.71015246e-05,2.16575898e-07,2.42748982e-30,1.00306159e-53,4.47687062e-78,0.00000000e+00,0.00000000e+00,1.76463988e-20,1.41624131e-22,7.17611355e-05,1.71411363e-07,5.27977883e-06,2.05049462e-27,5.14561172e-50,3.89018580e-73,0.00000000e+00,1.47430637e-36,2.83845123e-15,2.25020927e-11,3.62073913e-04,1.37914682e-07,7.11614827e-07,1.21250083e-29,1.07029658e-50,2.00571435e-74
