time,t9,rho,eps_nuc_erg_g_s,F_c12_pg_n13,F_n13_pg_o14,F_n13_bd_c13,F_c13_pg_n14,F_n14_pg_o15,F_o14_bd_n14,F_o15_bd_n15,F_n15_pa_c12,F_n15_pg_o16,F_o16_pg_f17,F_o17_pa_n14,F_f17_bd_o17,F_f17_pg_ne18,F_ne18_bd_f18,F_f18_pa_o15,F_o17_pg_f18,tau_c12_pg_n13,tau_n13_pg_o14,tau_n13_bd_c13,tau_c13_pg_n14,tau_n14_pg_o15,tau_o14_bd_n14,tau_o15_bd_n15,tau_n15_pa_c12,tau_n15_pg_o16,tau_o16_pg_f17,tau_o17_pa_n14,tau_f17_bd_o17,tau_f17_pg_ne18,tau_ne18_bd_f18,tau_f18_pa_o15,tau_o17_pg_f18,tau_T9,tau_rho,Q_c12_pg_n13,Q_n13_pg_o14,Q_o14_bd_n14,Q_n14_pg_o15,Q_o15_bd_n15,Q_n15_pa_c12,steady_flow_dispersion_dex,fside_c12,fside_n13,fside_o14,fside_n14,fside_o15,fside_n15
2.50320398e-07,1.99999917e-01,1.49999812e+04,3.42326014e+18,1.96135442e-02,1.18553558e-07,5.68991303e-12,6.81377324e-04,4.73928023e-03,1.45673814e-16,6.74033181e-12,2.93764538e-01,5.74987759e-05,4.70724427e-04,1.07474450e-04,1.26627810e-12,6.92181070e-12,3.59580708e-19,6.41126431e-11,2.15080369e-07,9.68882383e-03,4.14061796e-02,8.62728464e+02,3.12923386e-03,1.20483365e-02,1.01853958e+02,1.76008097e+02,9.67655351e-07,4.94380659e-03,7.69184284e-01,1.28299682e-03,9.30540028e+01,1.70233269e+01,2.40929940e+00,8.39735146e-04,6.41106286e-01,6.00000000e-01,2.00000000e-01,4.13850695e+00,2.50150978e-05,3.07375395e-14,1.00000000e+00,1.42222689e-09,6.19850533e+01,1.35123309e+01,3.73649466e-11,2.90586148e-10,2.98462582e-14,1.42697710e-01,1.35280206e-08,6.29479339e-01
2.66725884e-07,1.99999911e-01,1.49999800e+04,3.41246448e+18,1.96140051e-02,1.26324614e-07,6.06288263e-12,6.81373541e-04,4.73927267e-03,1.65394917e-16,7.18207361e-12,2.97155154e-01,5.81624254e-05,4.70724259e-04,1.07473035e-04,1.34926713e-12,7.37544795e-12,4.08257403e-19,6.83133105e-11,2.15077538e-07,9.68882687e-03,4.14061935e-02,8.62728464e+02,3.12923483e-03,1.20483421e-02,1.01853958e+02,1.76008097e+02,9.67655719e-07,4.94380835e-03,7.69184544e-01,1.28299727e-03,9.30540028e+01,1.70233331e+01,2.40929940e+00,8.39735474e-04,6.41106511e-01,6.00000000e-01,2.00000000e-01,4.13861082e+00,2.66548526e-05,3.48987975e-14,1.00000000e+00,1.51543794e-09,6.27005819e+01,1.34571895e+01,3.69649649e-11,3.09626456e-10,3.18023794e-14,1.42697099e-01,1.44144010e-08,6.23505733e-01
2.84206552e-07,1.99999905e-01,1.49999787e+04,3.40046315e+18,1.96145024e-02,1.34605162e-07,6.46030543e-12,6.81369511e-04,4.73926461e-03,1.87785928e-16,7.65276549e-12,3.00577407e-01,5.88322672e-05,4.70724080e-04,1.07471528e-04,1.43769506e-12,7.85881512e-12,4.63523485e-19,7.27891262e-11,2.15074522e-07,9.68883011e-03,4.14062082e-02,8.62728464e+02,3.12923586e-03,1.20483480e-02,1.01853958e+02,1.76008097e+02,9.67656111e-07,4.94381023e-03,7.69184821e-01,1.28299774e-03,9.30540028e+01,1.70233398e+01,2.40929940e+00,8.39735823e-04,6.41106750e-01,6.00000001e-01,2.00000000e-01,4.13872279e+00,2.84021201e-05,3.96234318e-14,1.00000000e+00,1.61475801e-09,6.34227949e+01,1.34020479e+01,3.65698396e-11,3.29914010e-10,3.38866920e-14,1.42696449e-01,1.53588434e-08,6.17282675e-01
3.02832867e-07,1.99999899e-01,1.49999773e+04,3.38713163e+18,1.96150389e-02,1.43428623e-07,6.88378548e-12,6.81365216e-04,4.73925602e-03,2.13208328e-16,8.15430466e-12,3.04013608e-01,5.95048393e-05,4.70723890e-04,1.07469922e-04,1.53191834e-12,8.37386057e-12,5.26270961e-19,7.75581020e-11,2.15071308e-07,9.68883356e-03,4.14062240e-02,8.62728464e+02,3.12923696e-03,1.20483543e-02,1.01853958e+02,1.76008097e+02,9.67656528e-07,4.94381223e-03,7.69185116e-01,1.28299825e-03,9.30540028e+01,1.70233469e+01,2.40929940e+00,8.39736195e-04,6.41107005e-01,6.00000001e-01,2.00000000e-01,4.13884349e+00,3.02639533e-05,4.49877211e-14,1.00000000e+00,1.72058750e-09,6.41479607e+01,1.33469060e+01,3.61815096e-11,3.51530459e-10,3.61075935e-14,1.42695755e-01,1.63651490e-08,6.10807569e-01
3.22679912e-07,1.99999892e-01,1.49999758e+04,3.37233495e+18,1.96156176e-02,1.52830610e-07,7.33503217e-12,6.81360640e-04,4.73924686e-03,2.42072546e-16,8.68871269e-12,3.07443329e-01,6.01761432e-05,4.70723687e-04,1.07468211e-04,1.63231677e-12,8.92266033e-12,5.97512588e-19,8.26394271e-11,2.15067883e-07,9.68883724e-03,4.14062407e-02,8.62728464e+02,3.12923812e-03,1.20483610e-02,1.01853958e+02,1.76008097e+02,9.67656972e-07,4.94381437e-03,7.69185430e-01,1.28299879e-03,9.30540028e+01,1.70233544e+01,2.40929940e+00,8.39736591e-04,6.41107277e-01,6.00000000e-01,2.00000000e-01,4.13897359e+00,3.22478686e-05,5.10782731e-14,1.00000000e+00,1.83335305e-09,6.48717693e+01,1.32917638e+01,3.58020465e-11,3.74562794e-10,3.84740302e-14,1.42695016e-01,1.74373678e-08,6.04078664e-01
3.43827692e-07,1.99999885e-01,1.49999742e+04,3.35592737e+18,1.96162417e-02,1.62849079e-07,7.81586714e-12,6.81355764e-04,4.73923711e-03,2.74844584e-16,9.25814359e-12,3.10843187e-01,6.08416020e-05,4.70723471e-04,1.07466388e-04,1.73929506e-12,9.50742652e-12,6.78398218e-19,8.80535453e-11,2.15064234e-07,9.68884115e-03,4.14062586e-02,8.62728464e+02,3.12923937e-03,1.20483682e-02,1.01853958e+02,1.76008097e+02,9.67657446e-07,4.94381664e-03,7.69185765e-01,1.28299937e-03,9.30540028e+01,1.70233625e+01,2.40929940e+00,8.39737013e-04,6.41107567e-01,6.00000000e-01,2.00000000e-01,4.13911379e+00,3.43618761e-05,5.79934232e-14,1.00000000e+00,1.95350926e-09,6.55892879e+01,1.32366213e+01,3.54336587e-11,3.99103690e-10,4.09955346e-14,1.42694229e-01,1.85798144e-08,5.97095143e-01
3.66361454e-07,1.99999878e-01,1.49999725e+04,3.33775211e+18,1.96169145e-02,1.73524474e-07,8.32823171e-12,6.81350569e-04,4.73922672e-03,3.12053547e-16,9.86489254e-12,3.14186645e-01,6.14960219e-05,4.70723241e-04,1.07464445e-04,1.85328444e-12,1.01305162e-11,7.70233360e-19,9.38222365e-11,2.15060345e-07,9.68884532e-03,4.14062776e-02,8.62728464e+02,3.12924070e-03,1.20483758e-02,1.01853958e+02,1.76008097e+02,9.67657950e-07,4.94381906e-03,7.69186121e-01,1.28299998e-03,9.30540028e+01,1.70233711e+01,2.40929940e+00,8.39737462e-04,6.41107875e-01,6.00000001e-01,2.00000000e-01,4.13926483e+00,3.66145121e-05,6.58448235e-14,1.00000000e+00,2.08154054e-09,6.62949176e+01,1.31814784e+01,3.50786972e-11,4.25251881e-10,4.36822620e-14,1.42693390e-01,1.97970854e-08,5.89857194e-01
3.90372033e-07,1.99999870e-01,1.49999707e+04,3.31764123e+18,1.96176396e-02,1.84899902e-07,8.87419476e-12,6.81345033e-04,4.73921565e-03,3.54300188e-16,1.05114051e-11,3.17443824e-01,6.21335545e-05,4.70722996e-04,1.07462375e-04,1.97474439e-12,1.07944408e-11,8.74500246e-19,9.99687040e-11,2.15056203e-07,9.68884976e-03,4.14062978e-02,8.62728464e+02,3.12924211e-03,1.20483839e-02,1.01853958e+02,1.76008097e+02,9.67658487e-07,4.94382163e-03,7.69186501e-01,1.28300064e-03,9.30540028e+01,1.70233802e+01,2.40929940e+00,8.39737941e-04,6.41108203e-01,5.99999997e-01,2.00000000e-01,4.13942750e+00,3.90148741e-05,7.47592458e-14,1.00000000e+00,2.21796303e-09,6.69823548e+01,1.31263351e+01,3.47396634e-11,4.53112553e-10,4.65450319e-14,1.42692497e-01,2.10940781e-08,5.82366095e-01
4.15956216e-07,1.99999861e-01,1.49999688e+04,3.29541569e+18,1.96184207e-02,1.97021298e-07,9.45596109e-12,6.81339135e-04,4.73920386e-03,4.02266610e-16,1.12002871e-11,3.20581344e-01,6.27476661e-05,4.70722735e-04,1.07460169e-04,2.10416450e-12,1.15018766e-11,9.92881761e-19,1.06517667e-10,2.15051788e-07,9.68885449e-03,4.14063194e-02,8.62728464e+02,3.12924361e-03,1.20483926e-02,1.01853958e+02,1.76008097e+02,9.67659059e-07,4.94382438e-03,7.69186906e-01,1.28300133e-03,9.30540028e+01,1.70233899e+01,2.40929940e+00,8.39738451e-04,6.41108553e-01,6.00000000e-01,2.00000000e-01,4.13960261e+00,4.15726573e-05,8.48806301e-14,1.00000000e+00,2.36332672e-09,6.76445566e+01,1.30711914e+01,3.44192185e-11,4.82797770e-10,4.95953709e-14,1.42691544e-01,2.24760098e-08,5.74624280e-01
4.43217134e-07,1.99999852e-01,1.49999668e+04,3.27088568e+18,1.96192616e-02,2.09937617e-07,1.00758804e-11,6.81332851e-04,4.73919129e-03,4.56727288e-16,1.19343152e-11,3.23562188e-01,6.33311119e-05,4.70722457e-04,1.07457819e-04,2.24206647e-12,1.22556749e-11,1.12728859e-18,1.13495459e-10,2.15047085e-07,9.68885953e-03,4.14063424e-02,8.62728464e+02,3.12924522e-03,1.20484018e-02,1.01853958e+02,1.76008097e+02,9.67659669e-07,4.94382730e-03,7.69187337e-01,1.28300208e-03,9.30540028e+01,1.70234003e+01,2.40929940e+00,8.39738994e-04,6.41108925e-01,5.99999999e-01,2.00000000e-01,4.13979102e+00,4.42981943e-05,9.63724103e-14,1.00000000e+00,2.51821765e-09,6.82737134e+01,1.30160473e+01,3.41201971e-11,5.14426916e-10,5.28455589e-14,1.42690530e-01,2.39484387e-08,5.66635409e-01
4.72264677e-07,1.99999843e-01,1.49999646e+04,3.24385114e+18,1.96201662e-02,2.23701032e-07,1.07364569e-11,6.81326154e-04,4.73917791e-03,5.18561577e-16,1.27164478e-11,3.26345626e-01,6.38759192e-05,4.70722161e-04,1.07455315e-04,2.38900615e-12,1.30588741e-11,1.27989009e-18,1.20930134e-10,2.15042074e-07,9.68886489e-03,4.14063669e-02,8.62728464e+02,3.12924692e-03,1.20484116e-02,1.01853958e+02,1.76008097e+02,9.67660318e-07,4.94383041e-03,7.69187795e-01,1.28300287e-03,9.30540028e+01,1.70234113e+01,2.40929940e+00,8.39739572e-04,6.41109322e-01,5.99999999e-01,2.00000000e-01,4.13999360e+00,4.72024972e-05,1.09420154e-13,1.00000000e+00,2.68326026e-09,6.88612312e+01,1.29609027e+01,3.38456232e-11,5.48127177e-10,5.63086782e-14,1.42689448e-01,2.55172859e-08,5.58404419e-01
5.03215936e-07,1.99999832e-01,1.49999623e+04,3.21410262e+18,1.96211386e-02,2.38367146e-07,1.14403594e-11,6.81319020e-04,4.73916364e-03,5.88767922e-16,1.35498373e-11,3.28887175e-01,6.43733817e-05,4.70721846e-04,1.07452648e-04,2.54557586e-12,1.39147117e-11,1.45314925e-18,1.28851577e-10,2.15036734e-07,9.68887060e-03,4.14063929e-02,8.62728464e+02,3.12924874e-03,1.20484221e-02,1.01853958e+02,1.76008097e+02,9.67661009e-07,4.94383373e-03,7.69188284e-01,1.28300371e-03,9.30540028e+01,1.70234231e+01,2.40929940e+00,8.39740188e-04,6.41109744e-01,5.99999999e-01,2.00000000e-01,4.14021125e+00,5.02973023e-05,1.24234563e-13,1.00000000e+00,2.85911994e-09,6.93977250e+01,1.29057576e+01,3.35987321e-11,5.84034052e-10,5.99986659e-14,1.42688296e-01,2.71888595e-08,5.49937576e-01
5.36195677e-07,1.99999821e-01,1.49999598e+04,3.18142257e+18,1.96221830e-02,2.53995219e-07,1.21904322e-11,6.81311418e-04,4.73914845e-03,6.68479989e-16,1.44378427e-11,3.31138649e-01,6.48140677e-05,4.70721511e-04,1.07449805e-04,2.71240671e-12,1.48266371e-11,1.64986248e-18,1.37291624e-10,2.15031044e-07,9.68887668e-03,4.14064207e-02,8.62728464e+02,3.12925067e-03,1.20484333e-02,1.01853958e+02,1.76008097e+02,9.67661745e-07,4.94383726e-03,7.69188804e-01,1.28300461e-03,9.30540028e+01,1.70234356e+01,2.40929940e+00,8.39740844e-04,6.41110194e-01,6.00000000e-01,2.00000000e-01,4.14044489e+00,5.35951177e-05,1.41054874e-13,1.00000000e+00,3.04650569e-09,6.98730274e+01,1.28506119e+01,3.33829963e-11,6.22291894e-10,6.39303691e-14,1.42687069e-01,2.89698794e-08,5.41242508e-01
5.71336843e-07,1.99999810e-01,1.49999571e+04,3.14558700e+18,1.96233033e-02,2.70648405e-07,1.29897067e-11,6.81303318e-04,4.73913226e-03,7.58984980e-16,1.53840430e-11,3.33048279e-01,6.51878446e-05,4.70721154e-04,1.07446776e-04,2.89017119e-12,1.57983261e-11,1.87320475e-18,1.46284190e-10,2.15024982e-07,9.68888316e-03,4.14064502e-02,8.62728464e+02,3.12925274e-03,1.20484451e-02,1.01853958e+02,1.76008097e+02,9.67662529e-07,4.94384102e-03,7.69189358e-01,1.28300556e-03,9.30540028e+01,1.70234489e+01,2.40929940e+00,8.39741543e-04,6.41110673e-01,6.00000000e-01,2.00000000e-01,4.14069544e+00,5.71092745e-05,1.60152732e-13,1.00000000e+00,3.24617297e-09,7.02762153e+01,1.27954656e+01,3.32021596e-11,6.63054489e-10,6.81196046e-14,1.42685761e-01,3.08675044e-08,5.32328226e-01
6.08781089e-07,1.99999797e-01,1.49999543e+04,3.10636771e+18,1.96245037e-02,2.88394015e-07,1.38414136e-11,6.81294689e-04,4.73911501e-03,8.61744440e-16,1.63922519e-11,3.34560940e-01,6.54839226e-05,4.70720773e-04,1.07443549e-04,3.07958583e-12,1.68336951e-11,2.12678081e-18,1.55865401e-10,2.15018523e-07,9.68889006e-03,4.14064817e-02,8.62728464e+02,3.12925493e-03,1.20484578e-02,1.01853958e+02,1.76008097e+02,9.67663364e-07,4.94384502e-03,7.69189948e-01,1.28300658e-03,9.30540028e+01,1.70234631e+01,2.40929940e+00,8.39742287e-04,6.41111183e-01,5.99999999e-01,2.00000000e-01,4.14096381e+00,6.08539810e-05,1.81836574e-13,1.00000000e+00,3.45892679e-09,7.05956575e+01,1.27403188e+01,3.30602781e-11,7.06485677e-10,7.25832214e-14,1.42684367e-01,3.28893603e-08,5.23205138e-01
6.48679353e-07,1.99999784e-01,1.49999513e+04,3.06353496e+18,1.96257881e-02,3.07303786e-07,1.47489962e-11,6.81285494e-04,4.73909664e-03,9.78417867e-16,1.74665326e-11,3.35618497e-01,6.56909229e-05,4.70720368e-04,1.07440110e-04,3.28141415e-12,1.79369173e-11,2.41468337e-18,1.66073738e-10,2.15011641e-07,9.68889740e-03,4.14065152e-02,8.62728464e+02,3.12925726e-03,1.20484712e-02,1.01853958e+02,1.76008097e+02,9.67664253e-07,4.94384929e-03,7.69190577e-01,1.28300766e-03,9.30540028e+01,1.70234782e+01,2.40929940e+00,8.39743080e-04,6.41111726e-01,5.99999999e-01,2.00000000e-01,4.14125088e+00,6.48443805e-05,2.06456619e-13,1.00000000e+00,3.68562490e-09,7.08190871e+01,1.26851712e+01,3.29617712e-11,7.52760008e-10,7.73391686e-14,1.42682882e-01,3.50435706e-08,5.13885032e-01
6.91192469e-07,1.99999770e-01,1.49999482e+04,3.01686091e+18,1.96271602e-02,3.27454174e-07,1.57161245e-11,6.81275697e-04,4.73907706e-03,1.11088954e-15,1.86112149e-11,3.36160283e-01,6.57969711e-05,4.70719937e-04,1.07436447e-04,3.49646970e-12,1.91124392e-11,2.74155918e-18,1.76950194e-10,2.15004309e-07,9.68890521e-03,4.14065508e-02,8.62728464e+02,3.12925975e-03,1.20484855e-02,1.01853958e+02,1.76008097e+02,9.67665199e-07,4.94385383e-03,7.69191245e-01,1.28300881e-03,9.30540028e+01,1.70234943e+01,2.40929940e+00,8.39743923e-04,6.41112304e-01,5.99999999e-01,2.00000000e-01,4.14155752e+00,6.90966132e-05,2.34410525e-13,1.00000000e+00,3.92718131e-09,7.09337027e+01,1.26300229e+01,3.29114847e-11,8.02063449e-10,8.24065666e-14,1.42681300e-01,3.73387888e-08,5.04381062e-01
7.36491807e-07,1.99999755e-01,1.49999448e+04,2.96612359e+18,1.96286234e-02,3.48926669e-07,1.67467097e-11,6.81265258e-04,4.73905620e-03,1.26129898e-15,1.98309121e-11,3.36123729e-01,6.57898206e-05,4.70719478e-04,1.07432543e-04,3.72561932e-12,2.03649988e-11,3.11268399e-18,1.88538432e-10,2.14996496e-07,9.68891353e-03,4.14065888e-02,8.62728464e+02,3.12926240e-03,1.20485008e-02,1.01853958e+02,1.76008097e+02,9.67666207e-07,4.94385866e-03,7.69191958e-01,1.28301004e-03,9.30540028e+01,1.70235115e+01,2.40929940e+00,8.39744821e-04,6.41112920e-01,5.99999999e-01,2.00000000e-01,4.14188450e+00,7.36278816e-05,2.66149825e-13,1.00000000e+00,4.18456993e-09,7.09263015e+01,1.25748738e+01,3.29147665e-11,8.54594130e-10,8.78057832e-14,1.42679614e-01,3.97842325e-08,4.94707700e-01
7.84759970e-07,1.99999738e-01,1.49999411e+04,2.91111172e+18,1.96301808e-02,3.71808119e-07,1.78449206e-11,6.81254136e-04,4.73903399e-03,1.43207551e-15,2.11305399e-11,3.35445166e-01,6.56570092e-05,4.70718990e-04,1.07428384e-04,3.96978670e-12,2.16996445e-11,3.53404773e-18,2.00884961e-10,2.14988172e-07,9.68892239e-03,4.14066292e-02,8.62728464e+02,3.12926522e-03,1.20485171e-02,1.01853958e+02,1.76008097e+02,9.67667280e-07,4.94386380e-03,7.69192716e-01,1.28301134e-03,9.30540028e+01,1.70235297e+01,2.40929940e+00,8.39745778e-04,6.41113575e-01,6.00000000e-01,2.00000000e-01,4.14223253e+00,7.84565209e-05,3.02187220e-13,1.00000000e+00,4.45882852e-09,7.07834480e+01,1.25197239e+01,3.29775605e-11,9.10563151e-10,9.35585155e-14,1.42677817e-01,4.23897204e-08,4.84880679e-01
8.36191530e-07,1.99999721e-01,1.49999373e+04,2.85163012e+18,1.96318347e-02,3.96191088e-07,1.90152003e-11,6.81242287e-04,4.73901032e-03,1.62597755e-15,2.25153359e-11,3.34060802e-01,6.53860511e-05,4.70718470e-04,1.07423953e-04,4.22995603e-12,2.31217555e-11,4.01245116e-18,2.14039317e-10,2.14979303e-07,9.68893182e-03,4.14066722e-02,8.62728464e+02,3.12926821e-03,1.20485344e-02,1.01853958e+02,1.76008097e+02,9.67668422e-07,4.94386928e-03,7.69193522e-01,1.28301273e-03,9.30540028e+01,1.70235491e+01,2.40929940e+00,8.39746796e-04,6.41114273e-01,6.00000000e-01,2.00000000e-01,4.14260223e+00,8.36020734e-05,3.43104876e-13,1.00000000e+00,4.75106286e-09,7.04916808e+01,1.24645731e+01,3.31065198e-11,9.70195433e-10,9.96878756e-14,1.42675903e-01,4.51657111e-08,4.74916921e-01
8.90993810e-07,1.99999703e-01,1.49999332e+04,2.78750600e+18,1.96335871e-02,4.22174234e-07,2.02622844e-11,6.81229662e-04,4.73898510e-03,1.84613720e-15,2.39908810e-11,3.31907898e-01,6.49646661e-05,4.70717916e-04,1.07419231e-04,4.50717600e-12,2.46370634e-11,4.55561563e-18,2.28054263e-10,2.14969853e-07,9.68894185e-03,4.14067180e-02,8.62728464e+02,3.12927141e-03,1.20485528e-02,1.01853958e+02,1.76008097e+02,9.67669638e-07,4.94387511e-03,7.69194381e-01,1.28301421e-03,9.30540028e+01,1.70235698e+01,2.40929940e+00,8.39747880e-04,6.41115016e-01,6.00000000e-01,2.00000000e-01,4.14299404e+00,8.90853685e-05,3.89563833e-13,1.00000000e+00,5.06245124e-09,7.00377594e+01,1.24094214e+01,3.33091451e-11,1.03373064e-09,1.06218484e-13,1.42673863e-01,4.81233443e-08,4.64834435e-01
9.49387718e-07,1.99999684e-01,1.49999288e+04,2.71859589e+18,1.96354388e-02,4.49862704e-07,2.15912200e-11,6.81216210e-04,4.73895824e-03,2.09611090e-15,2.55631217e-11,3.28926130e-01,6.43810469e-05,4.70717327e-04,1.07414201e-04,4.80256404e-12,2.62516755e-11,5.17230774e-18,2.42985995e-10,2.14959785e-07,9.68895253e-03,4.14067668e-02,8.62728464e+02,3.12927480e-03,1.20485724e-02,1.01853958e+02,1.76008097e+02,9.67670933e-07,4.94388132e-03,7.69195295e-01,1.28301579e-03,9.30540028e+01,1.70235918e+01,2.40929940e+00,8.39749034e-04,6.41115806e-01,6.00000000e-01,2.00000000e-01,4.14340827e+00,9.49286068e-05,4.42314701e-13,1.00000000e+00,5.39424920e-09,6.94089530e+01,1.23542686e+01,3.35939526e-11,1.10142414e-09,1.13176566e-13,1.42671690e-01,5.12744852e-08,4.54652212e-01
1.01160864e-06,1.99999663e-01,1.49999241e+04,2.64479324e+18,1.96373899e-02,4.79368563e-07,2.30073864e-11,6.81201879e-04,4.73892963e-03,2.37993688e-15,2.72383940e-11,3.25059145e-01,6.36241637e-05,4.70716700e-04,1.07408841e-04,5.11731081e-12,2.79720992e-11,5.87248075e-18,2.58894365e-10,2.14949057e-07,9.68896389e-03,4.14068186e-02,8.62728464e+02,3.12927842e-03,1.20485933e-02,1.01853958e+02,1.76008097e+02,9.67672310e-07,4.94388792e-03,7.69196268e-01,1.28301747e-03,9.30540028e+01,1.70236152e+01,2.40929940e+00,8.39750262e-04,6.41116647e-01,5.99999999e-01,2.00000000e-01,4.14384501e+00,1.01155451e-04,5.02209796e-13,1.00000000e+00,5.74779457e-09,6.85933683e+01,1.22991148e+01,3.39706799e-11,1.17354809e-09,1.20590061e-13,1.42669375e-01,5.46317715e-08,4.44390104e-01
1.07790740e-06,1.99999641e-01,1.49999192e+04,2.56603654e+18,1.96394392e-02,5.10811250e-07,2.45165169e-11,6.81186609e-04,4.73889915e-03,2.70220053e-15,2.90234491e-11,3.20256307e-01,6.26841049e-05,4.70716032e-04,1.07403131e-04,5.45268496e-12,2.98052683e-11,6.66743528e-18,2.75843113e-10,2.14937628e-07,9.68897598e-03,4.14068738e-02,8.62728464e+02,3.12928226e-03,1.20486155e-02,1.01853958e+02,1.76008097e+02,9.67673776e-07,4.94389495e-03,7.69197303e-01,1.28301925e-03,9.30540028e+01,1.70236401e+01,2.40929940e+00,8.39751569e-04,6.41117543e-01,6.00000001e-01,2.00000000e-01,4.14430412e+00,1.07791121e-04,5.70216931e-13,1.00000000e+00,6.12451293e-09,6.75803170e+01,1.22439599e+01,3.44505367e-11,1.25039249e-09,1.28488727e-13,1.42666907e-01,5.82086628e-08,4.34068680e-01
1.14855124e-06,1.99999617e-01,1.49999139e+04,2.48231792e+18,1.96415843e-02,5.44318059e-07,2.61247218e-11,6.81170341e-04,4.73886668e-03,3.06810848e-15,3.09254804e-11,3.14474585e-01,6.15524487e-05,4.70715322e-04,1.07397046e-04,5.81003833e-12,3.17585708e-11,7.57000164e-18,2.93900124e-10,2.14925451e-07,9.68898885e-03,4.14069326e-02,8.62728464e+02,3.12928635e-03,1.20486392e-02,1.01853958e+02,1.76008097e+02,9.67675337e-07,4.94390243e-03,7.69198405e-01,1.28302115e-03,9.30540028e+01,1.70236667e+01,2.40929940e+00,8.39752960e-04,6.41118495e-01,6.00000000e-01,2.00000000e-01,4.14478517e+00,1.14862497e-04,6.47435070e-13,1.00000000e+00,6.52592328e-09,6.63607159e+01,1.21888038e+01,3.50465120e-11,1.33226643e-09,1.36904267e-13,1.42664278e-01,6.20194943e-08,4.23709080e-01
1.22382494e-06,1.99999592e-01,1.49999082e+04,2.39369181e+18,1.96438211e-02,5.80024654e-07,2.78385135e-11,6.81153008e-04,4.73883209e-03,3.48357285e-15,3.29521526e-11,3.07680587e-01,6.02226584e-05,4.70714566e-04,1.07390564e-04,6.19081131e-12,3.38398789e-11,8.59474697e-18,3.13137690e-10,2.14912477e-07,9.68900253e-03,4.14069951e-02,8.62728464e+02,3.12929071e-03,1.20486644e-02,1.01853958e+02,1.76008097e+02,9.67676998e-07,4.94391039e-03,7.69199577e-01,1.28302317e-03,9.30540028e+01,1.70236949e+01,2.40929940e+00,8.39754441e-04,6.41119509e-01,6.00000000e-01,2.00000000e-01,4.14528743e+00,1.22398229e-04,7.35112108e-13,1.00000000e+00,6.95364427e-09,6.49275139e+01,1.21336464e+01,3.57737515e-11,1.41949937e-09,1.45870453e-13,1.42661477e-01,6.60795326e-08,4.13332857e-01
1.30403192e-06,1.99999565e-01,1.49999022e+04,2.30028356e+18,1.96461440e-02,6.18075615e-07,2.96648321e-11,6.81134542e-04,4.73879525e-03,3.95530682e-15,3.51116325e-11,2.99852642e-01,5.86904929e-05,4.70713761e-04,1.07383657e-04,6.59653870e-12,3.60575804e-11,9.75821023e-18,3.33632794e-10,2.14898654e-07,9.68901709e-03,4.14070615e-02,8.62728464e+02,3.12929534e-03,1.20486912e-02,1.01853958e+02,1.76008097e+02,9.67678765e-07,4.94391885e-03,7.69200824e-01,1.28302532e-03,9.30540028e+01,1.70237249e+01,2.40929940e+00,8.39756016e-04,6.41120588e-01,6.00000000e-01,2.00000000e-01,4.14580983e+00,1.30428850e-04,8.34665060e-13,1.00000000e+00,7.40940063e-09,6.32761338e+01,1.20784878e+01,3.66500230e-11,1.51244247e-09,1.55423260e-13,1.42658492e-01,7.04050363e-08,4.02961813e-01
1.38949549e-06,1.99999537e-01,1.49998958e+04,2.20229758e+18,1.96485454e-02,6.58625023e-07,3.16110741e-11,6.81114868e-04,4.73875601e-03,4.49093323e-15,3.74126219e-11,2.90982918e-01,5.69544187e-05,4.70712905e-04,1.07376299e-04,7.02885586e-12,3.84206129e-11,1.10791692e-17,3.55467415e-10,2.14883926e-07,9.68903258e-03,4.14071323e-02,8.62728464e+02,3.12930026e-03,1.20487197e-02,1.01853958e+02,1.76008097e+02,9.67680645e-07,4.94392786e-03,7.69202151e-01,1.28302760e-03,9.30540028e+01,1.70237569e+01,2.40929940e+00,8.39757693e-04,6.41121735e-01,6.00000000e-01,2.00000000e-01,4.14635093e+00,1.38986903e-04,9.47702987e-13,1.00000000e+00,7.89503021e-09,6.14049166e+01,1.20233278e+01,3.76962900e-11,1.61147006e-09,1.65601014e-13,1.42655312e-01,7.50133195e-08,3.92617826e-01
1.48056018e-06,1.99999506e-01,1.49998890e+04,2.10002453e+18,1.96510159e-02,7.01837073e-07,3.36851217e-11,6.81093907e-04,4.73871421e-03,5.09910780e-15,3.98643924e-11,2.81079436e-01,5.50160061e-05,4.70711995e-04,1.07368459e-04,7.48950534e-12,4.09384993e-11,1.25789435e-17,3.78728842e-10,2.14868235e-07,9.68904905e-03,4.14072075e-02,8.62728464e+02,3.12930550e-03,1.20487501e-02,1.01853958e+02,1.76008097e+02,9.67682645e-07,4.94393745e-03,7.69203562e-01,1.28303004e-03,9.30540028e+01,1.70237909e+01,2.40929940e+00,8.39759476e-04,6.41122956e-01,6.00000000e-01,2.00000000e-01,4.14690886e+00,1.48107069e-04,1.07605303e-12,1.00000000e+00,8.41249136e-09,5.93155493e+01,1.19681663e+01,3.89374253e-11,1.71698123e-09,1.76444543e-13,1.42651924e-01,7.99228195e-08,3.82322694e-01
