time,t9,rho,eps_nuc_erg_g_s,F_c12_pg_n13,F_n13_pg_o14,F_n13_bd_c13,F_c13_pg_n14,F_n14_pg_o15,F_o14_bd_n14,F_o15_bd_n15,F_n15_pa_c12,F_n15_pg_o16,F_o16_pg_f17,F_o17_pa_n14,F_f17_bd_o17,F_f17_pg_ne18,F_ne18_bd_f18,F_f18_pa_o15,F_o17_pg_f18,tau_c12_pg_n13,tau_n13_pg_o14,tau_n13_bd_c13,tau_c13_pg_n14,tau_n14_pg_o15,tau_o14_bd_n14,tau_o15_bd_n15,tau_n15_pa_c12,tau_n15_pg_o16,tau_o16_pg_f17,tau_o17_pa_n14,tau_f17_bd_o17,tau_f17_pg_ne18,tau_ne18_bd_f18,tau_f18_pa_o15,tau_o17_pg_f18,tau_T9,tau_rho,Q_c12_pg_n13,Q_n13_pg_o14,Q_o14_bd_n14,Q_n14_pg_o15,Q_o15_bd_n15,Q_n15_pa_c12,steady_flow_dispersion_dex,fside_c12,fside_n13,fside_o14,fside_n14,fside_o15,fside_n15
2.53321727e-05,7.00000000e-02,2.20000000e+04,2.48048805e+13,2.19033895e-06,5.12970498e-14,6.43146035e-14,7.96000120e-08,1.19901117e-08,6.37906301e-21,1.72569081e-15,3.26836808e-06,1.24749195e-09,1.04948171e-08,1.84055600e-09,2.85701286e-15,1.25328184e-19,6.58868775e-25,4.91339843e-18,8.62918753e-12,8.67318426e+01,1.08166141e+03,8.62728464e+02,2.67884074e+01,4.76237711e+03,1.01853958e+02,1.76008097e+02,6.42133045e-02,1.68235727e+02,3.45002617e+04,7.49318628e+01,9.30540028e+01,2.12128250e+06,2.40929940e+00,4.44897858e+01,1.59825348e+04,1.03248838e+06,2.97276701e+06,1.82678777e+02,4.27827955e-06,5.32026986e-13,1.00000000e+00,1.43926166e-07,2.72588626e+02,1.22740663e+01,1.59176351e-19,2.93628528e-08,1.26406297e-27,8.71668367e-01,4.09787483e-10,2.23634956e-01
2.66022493e-05,7.00000000e-02,2.20000000e+04,2.48046535e+13,2.19033896e-06,5.38689249e-14,6.75391383e-14,7.96000083e-08,1.19901118e-08,7.03475094e-21,1.81221159e-15,3.26832201e-06,1.24747436e-09,1.04948171e-08,1.84055597e-09,3.00025460e-15,1.31611749e-19,7.26592118e-25,5.15974086e-18,8.62918739e-12,8.67318426e+01,1.08166141e+03,8.62728464e+02,2.67884074e+01,4.76237711e+03,1.01853958e+02,1.76008097e+02,6.42133045e-02,1.68235727e+02,3.45002617e+04,7.49318628e+01,9.30540028e+01,2.12128250e+06,2.40929940e+00,4.44897858e+01,1.59825348e+04,1.03243298e+06,2.97238397e+06,1.82678778e+02,4.49277921e-06,5.86712708e-13,1.00000000e+00,1.51142176e-07,2.72584783e+02,1.22315745e+01,1.59177695e-19,3.08350149e-08,1.32743915e-27,8.71668361e-01,4.30332943e-10,2.23637114e-01
2.79360035e-05,7.00000000e-02,2.20000000e+04,2.48044151e+13,2.19033898e-06,5.65697457e-14,7.09253414e-14,7.96000043e-08,1.19901118e-08,7.75783538e-21,1.90307025e-15,3.26827363e-06,1.24745590e-09,1.04948171e-08,1.84055593e-09,3.15067803e-15,1.38210353e-19,8.01276555e-25,5.41843413e-18,8.62918723e-12,8.67318426e+01,1.08166141e+03,8.62728464e+02,2.67884074e+01,4.76237711e+03,1.01853958e+02,1.76008097e+02,6.42133045e-02,1.68235727e+02,3.45002617e+04,7.49318628e+01,9.30540028e+01,2.12128250e+06,2.40929940e+00,4.44897858e+01,1.59825348e+04,1.03237759e+06,2.97276701e+06,1.82678779e+02,4.71803322e-06,6.47019438e-13,1.00000000e+00,1.58719975e-07,2.72580747e+02,1.21890827e+01,1.59179106e-19,3.23809866e-08,1.39399281e-27,8.71668356e-01,4.51908486e-10,2.23639379e-01
2.93366280e-05,7.00000000e-02,2.20000000e+04,2.48041649e+13,2.19033900e-06,5.94059774e-14,7.44813181e-14,7.96000001e-08,1.19901118e-08,8.55524387e-21,1.99848428e-15,3.26822282e-06,1.24743651e-09,1.04948171e-08,1.84055590e-09,3.30864323e-15,1.45139790e-19,8.83637593e-25,5.69009746e-18,8.62918707e-12,8.67318426e+01,1.08166141e+03,8.62728464e+02,2.67884074e+01,4.76237711e+03,1.01853958e+02,1.76008097e+02,6.42133045e-02,1.68235727e+02,3.45002617e+04,7.49318628e+01,9.30540028e+01,2.12128250e+06,2.40929940e+00,4.44897858e+01,1.59825348e+04,1.03243298e+06,2.97238397e+06,1.82678780e+02,4.95458077e-06,7.13524945e-13,1.00000000e+00,1.66677702e-07,2.72576509e+02,1.21465908e+01,1.59180589e-19,3.40044685e-08,1.46388326e-27,8.71668350e-01,4.74565759e-10,2.23641758e-01
3.08074755e-05,7.00000000e-02,2.20000000e+04,2.48039020e+13,2.19033902e-06,6.23844090e-14,7.82155805e-14,7.95999958e-08,1.19901118e-08,9.43461598e-21,2.09868207e-15,3.26816947e-06,1.24741614e-09,1.04948171e-08,1.84055586e-09,3.47452831e-15,1.52416648e-19,9.74464290e-25,5.97538113e-18,8.62918690e-12,8.67318426e+01,1.08166141e+03,8.62728464e+02,2.67884074e+01,4.76237711e+03,1.01853958e+02,1.76008097e+02,6.42133045e-02,1.68235727e+02,3.45002617e+04,7.49318628e+01,9.30540028e+01,2.12128250e+06,2.40929940e+00,4.44897858e+01,1.59825348e+04,1.03243298e+06,2.97353338e+06,1.82678781e+02,5.20298808e-06,7.86866388e-13,1.00000000e+00,1.75034403e-07,2.72572059e+02,1.21040990e+01,7.28491159e-18,3.57093468e-08,3.52828307e-19,8.71668343e-01,4.98358997e-10,2.23644257e-01
3.23520668e-05,7.00000000e-02,2.20000000e+04,2.48036260e+13,2.19033904e-06,6.55121698e-14,8.21370672e-14,7.95999912e-08,1.19901118e-08,1.04043765e-20,2.20390347e-15,3.26811345e-06,1.24739476e-09,1.04948171e-08,1.84055583e-09,3.64873035e-15,1.60058344e-19,1.07462680e-24,6.27496803e-18,8.62918672e-12,8.67318426e+01,1.08166141e+03,8.62728464e+02,2.67884074e+01,4.76237711e+03,1.01853958e+02,1.76008097e+02,6.42133045e-02,1.68235727e+02,3.45002617e+04,7.49318628e+01,9.30540028e+01,2.12128250e+06,2.40929940e+00,4.44897858e+01,1.59825348e+04,1.03243298e+06,2.97200103e+06,1.82678783e+02,5.46384977e-06,8.67746413e-13,1.00000000e+00,1.83810084e-07,2.72567386e+02,1.20616072e+01,1.59183780e-19,3.74997023e-08,1.61435212e-27,8.71668337e-01,5.23345149e-10,2.23646880e-01
3.39740990e-05,7.00000000e-02,2.20000000e+04,2.48033362e+13,2.19033906e-06,6.87967470e-14,8.62551652e-14,7.95999864e-08,1.19901119e-08,1.14738164e-20,2.31440034e-15,3.26805461e-06,1.24737230e-09,1.04948171e-08,1.84055579e-09,3.83166633e-15,1.68083171e-19,1.18508474e-24,6.58957526e-18,8.62918653e-12,8.67318426e+01,1.08166141e+03,8.62728464e+02,2.67884074e+01,4.76237711e+03,1.01853958e+02,1.76008097e+02,6.42133045e-02,1.68235727e+02,3.45002617e+04,7.49318628e+01,9.30540028e+01,2.12128250e+06,2.40929940e+00,4.44897858e+01,1.59825348e+04,1.03243298e+06,2.97353338e+06,1.82678784e+02,5.73779025e-06,9.56939893e-13,1.00000000e+00,1.93025751e-07,2.72562479e+02,1.20191153e+01,1.59185497e-19,3.93798206e-08,1.69529070e-27,8.71668330e-01,5.49584029e-10,2.23649636e-01
3.56774549e-05,7.00000000e-02,2.20000000e+04,2.48030318e+13,2.19033908e-06,7.22460026e-14,9.05797318e-14,7.95999813e-08,1.19901119e-08,1.26531813e-20,2.43043719e-15,3.26799283e-06,1.24734872e-09,1.04948171e-08,1.84055574e-09,4.02377415e-15,1.76510338e-19,1.30689632e-24,6.91995591e-18,8.62918634e-12,8.67318426e+01,1.08166141e+03,8.62728464e+02,2.67884074e+01,4.76237711e+03,1.01853958e+02,1.76008097e+02,6.42133045e-02,1.68235727e+02,3.45002617e+04,7.49318628e+01,9.30540028e+01,2.12128250e+06,2.40929940e+00,4.44897858e+01,1.59825348e+04,1.03243298e+06,2.97315015e+06,1.82678785e+02,6.02546525e-06,1.05530135e-12,1.00000000e+00,2.02703462e-07,2.72557325e+02,1.19766235e+01,1.59187299e-19,4.13542022e-08,1.78028729e-27,8.71668323e-01,5.77138442e-10,2.23652529e-01
3.74662118e-05,7.00000000e-02,2.20000000e+04,2.48027122e+13,2.19033910e-06,7.58681933e-14,9.51211188e-14,7.95999760e-08,1.19901119e-08,1.39537701e-20,2.55229176e-15,3.26792795e-06,1.24732396e-09,1.04948171e-08,1.84055570e-09,4.22551366e-15,1.85360017e-19,1.44122856e-24,7.26690079e-18,8.62918613e-12,8.67318426e+01,1.08166141e+03,8.62728464e+02,2.67884074e+01,4.76237711e+03,1.01853958e+02,1.76008097e+02,6.42133045e-02,1.68235727e+02,3.45002617e+04,7.49318628e+01,9.30540028e+01,2.12128250e+06,2.40929940e+00,4.44897858e+01,1.59825348e+04,1.03243298e+06,2.97238397e+06,1.82678787e+02,6.32756339e-06,1.16377313e-12,1.00000000e+00,2.12866383e-07,2.72551914e+02,1.19341317e+01,1.59189193e-19,4.34275731e-08,1.86954534e-27,8.71668315e-01,6.06074346e-10,2.23655568e-01
3.93446514e-05,7.00000000e-02,2.20000000e+04,2.48023766e+13,2.19033912e-06,7.96719893e-14,9.98901969e-14,7.95999704e-08,1.19901120e-08,1.53880432e-20,2.68025573e-15,3.26785982e-06,1.24729795e-09,1.04948171e-08,1.84055565e-09,4.43736776e-15,1.94653391e-19,1.58936842e-24,7.63124039e-18,8.62918591e-12,8.67318426e+01,1.08166141e+03,8.62728464e+02,2.67884074e+01,4.76237711e+03,1.01853958e+02,1.76008097e+02,6.42133045e-02,1.68235727e+02,3.45002617e+04,7.49318628e+01,9.30540028e+01,2.12128250e+06,2.40929940e+00,4.44897858e+01,1.59825348e+04,1.03248838e+06,2.97276701e+06,1.82678788e+02,6.64480779e-06,1.28339446e-12,1.00000000e+00,2.23538841e-07,2.72546231e+02,1.18916398e+01,1.59191181e-19,4.56048964e-08,1.96327851e-27,8.71668307e-01,6.36461003e-10,2.23658758e-01
4.13172702e-05,7.00000000e-02,2.20000000e+04,2.48020241e+13,2.19033915e-06,8.36664960e-14,1.04898382e-13,7.95999645e-08,1.19901120e-08,1.69697416e-20,2.81463543e-15,3.26778828e-06,1.24727065e-09,1.04948171e-08,1.84055560e-09,4.65984356e-15,2.04412706e-19,1.75273514e-24,8.01384682e-18,8.62918568e-12,8.67318426e+01,1.08166141e+03,8.62728464e+02,2.67884074e+01,4.76237711e+03,1.01853958e+02,1.76008097e+02,6.42133045e-02,1.68235727e+02,3.45002617e+04,7.49318628e+01,9.30540028e+01,2.12128250e+06,2.40929940e+00,4.44897858e+01,1.59825348e+04,1.03243298e+06,2.97276701e+06,1.82678790e+02,6.97795785e-06,1.41531136e-12,1.00000000e+00,2.34746384e-07,2.72540264e+02,1.18491480e+01,1.59193268e-19,4.78913838e-08,2.06171116e-27,8.71668299e-01,6.68371150e-10,2.23662109e-01
4.33887899e-05,7.00000000e-02,2.20000000e+04,2.48016540e+13,2.19033917e-06,8.78612748e-14,1.10157662e-13,7.95999584e-08,1.19901120e-08,1.87140189e-20,2.95575250e-15,3.26771315e-06,1.24724197e-09,1.04948171e-08,1.84055555e-09,4.89347361e-15,2.14661323e-19,1.93289384e-24,8.41563592e-18,8.62918544e-12,8.67318426e+01,1.08166141e+03,8.62728464e+02,2.67884074e+01,4.76237711e+03,1.01853958e+02,1.76008097e+02,6.42133045e-02,1.68235727e+02,3.45002617e+04,7.49318628e+01,9.30540028e+01,2.12128250e+06,2.40929940e+00,4.44897858e+01,1.59825348e+04,1.03248838e+06,2.97276701e+06,1.82678792e+02,7.32781101e-06,1.56078766e-12,1.00000000e+00,2.46515837e-07,2.72533997e+02,1.18066562e+01,1.59195461e-19,5.02925086e-08,2.16507892e-27,8.71668290e-01,7.01881170e-10,2.23665628e-01
4.55641692e-05,7.00000000e-02,2.20000000e+04,2.48012654e+13,2.19033920e-06,9.22663668e-14,1.15680625e-13,7.95999519e-08,1.19901120e-08,2.06375861e-20,3.10394475e-15,3.26763426e-06,1.24721186e-09,1.04948171e-08,1.84055550e-09,5.13881713e-15,2.25423773e-19,2.13157051e-24,8.83756945e-18,8.62918519e-12,8.67318426e+01,1.08166141e+03,8.62728464e+02,2.67884074e+01,4.76237711e+03,1.01853958e+02,1.76008097e+02,6.42133045e-02,1.68235727e+02,3.45002617e+04,7.49318628e+01,9.30540028e+01,2.12128250e+06,2.40929940e+00,4.44897858e+01,1.59825348e+04,1.03246068e+06,2.97276701e+06,1.82678793e+02,7.69520473e-06,1.72121712e-12,1.00000000e+00,2.58875375e-07,2.72527417e+02,1.17641643e+01,1.59197763e-19,5.28140182e-08,2.27362922e-27,8.71668281e-01,7.37071274e-10,2.23669323e-01
4.78486153e-05,7.00000000e-02,2.20000000e+04,2.48008572e+13,2.19033923e-06,9.68923166e-14,1.21480493e-13,7.95999451e-08,1.19901121e-08,2.27588719e-20,3.25956689e-15,3.26755142e-06,1.24718024e-09,1.04948171e-08,1.84055544e-09,5.39646141e-15,2.36725818e-19,2.35066855e-24,9.28065738e-18,8.62918493e-12,8.67318426e+01,1.08166141e+03,8.62728464e+02,2.67884074e+01,4.76237711e+03,1.01853958e+02,1.76008097e+02,6.42133045e-02,1.68235727e+02,3.45002617e+04,7.49318628e+01,9.30540028e+01,2.12128250e+06,2.40929940e+00,4.44897858e+01,1.59825348e+04,1.03243298e+06,2.97315015e+06,1.82678795e+02,8.08101843e-06,1.89813671e-12,1.00000000e+00,2.71854580e-07,2.72520507e+02,1.17216725e+01,1.59200181e-19,5.54619484e-08,2.38762188e-27,8.71668271e-01,7.74025696e-10,2.23673204e-01
5.02475964e-05,7.00000000e-02,2.20000000e+04,2.48004287e+13,2.19033926e-06,1.01750197e-13,1.27571149e-13,7.95999380e-08,1.19901121e-08,2.50981994e-20,3.42299144e-15,3.26746442e-06,1.24714703e-09,1.04948171e-08,1.84055538e-09,5.66702317e-15,2.48594513e-19,2.59228702e-24,9.74596032e-18,8.62918465e-12,8.67318426e+01,1.08166141e+03,8.62728464e+02,2.67884074e+01,4.76237711e+03,1.01853958e+02,1.76008097e+02,6.42133045e-02,1.68235727e+02,3.45002617e+04,7.49318628e+01,9.30540028e+01,2.12128250e+06,2.40929940e+00,4.44897858e+01,1.59825348e+04,1.03243298e+06,2.97334175e+06,1.82678797e+02,8.48617563e-06,2.09324142e-12,1.00000000e+00,2.85484523e-07,2.72513250e+02,1.16791807e+01,1.59202719e-19,5.82426376e-08,2.50732978e-27,8.71668261e-01,8.12832894e-10,2.23677279e-01
5.27668549e-05,7.00000000e-02,2.20000000e+04,2.47999786e+13,2.19033929e-06,1.06851637e-13,1.33967171e-13,7.95999305e-08,1.19901121e-08,2.76779804e-20,3.59460959e-15,3.26737307e-06,1.24711217e-09,1.04948171e-08,1.84055532e-09,5.95115004e-15,2.61058267e-19,2.85874070e-24,1.02345921e-17,8.62918436e-12,8.67318426e+01,1.08166141e+03,8.62728464e+02,2.67884074e+01,4.76237711e+03,1.01853958e+02,1.76008097e+02,6.42133045e-02,1.68235727e+02,3.45002617e+04,7.49318628e+01,9.30540028e+01,2.12128250e+06,2.40929940e+00,4.44897858e+01,1.59825348e+04,1.03243298e+06,2.97276701e+06,1.82678799e+02,8.91164615e-06,2.30840046e-12,1.00000000e+00,2.99797829e-07,2.72505631e+02,1.16366888e+01,1.59205386e-19,6.11627418e-08,2.63303946e-27,8.71668250e-01,8.53585760e-10,2.23681558e-01
5.54124213e-05,7.00000000e-02,2.20000000e+04,2.47995060e+13,2.19033932e-06,1.12208847e-13,1.40683870e-13,7.95999227e-08,1.19901122e-08,3.05229307e-20,3.77483214e-15,3.26727714e-06,1.24707555e-09,1.04948171e-08,1.84055526e-09,6.24952215e-15,2.74146915e-19,3.15258234e-24,1.07477222e-17,8.62918405e-12,8.67318426e+01,1.08166141e+03,8.62728464e+02,2.67884074e+01,4.76237711e+03,1.01853958e+02,1.76008097e+02,6.42133045e-02,1.68235727e+02,3.45002617e+04,7.49318628e+01,9.30540028e+01,2.12128250e+06,2.40929940e+00,4.44897858e+01,1.59825348e+04,1.03243298e+06,2.97315015e+06,1.82678801e+02,9.35844846e-06,2.54567516e-12,1.00000000e+00,3.14828759e-07,2.72497629e+02,1.15941970e+01,1.59208185e-19,6.42292509e-08,2.76505182e-27,8.71668239e-01,8.96381842e-10,2.23686052e-01
5.81906282e-05,7.00000000e-02,2.20000000e+04,2.47990098e+13,2.19033936e-06,1.17834651e-13,1.47737324e-13,7.95999144e-08,1.19901122e-08,3.36603064e-20,3.96409048e-15,3.26717641e-06,1.24703710e-09,1.04948171e-08,1.84055519e-09,6.56285370e-15,2.87891786e-19,3.47662703e-24,1.12865791e-17,8.62918373e-12,8.67318426e+01,1.08166141e+03,8.62728464e+02,2.67884074e+01,4.76237711e+03,1.01853958e+02,1.76008097e+02,6.42133045e-02,1.68235727e+02,3.45002617e+04,7.49318628e+01,9.30540028e+01,2.12128250e+06,2.40929940e+00,4.44897858e+01,1.59825348e+04,1.03243298e+06,2.97315015e+06,1.82678804e+02,9.82765204e-06,2.80733872e-12,1.00000000e+00,3.30613293e-07,2.72489227e+02,1.15517052e+01,1.59211126e-19,6.74495051e-08,2.90368287e-27,8.71668227e-01,9.41323581e-10,2.23690772e-01
6.11081257e-05,7.00000000e-02,2.20000000e+04,2.47984886e+13,2.19033939e-06,1.23742515e-13,1.55144415e-13,7.95999057e-08,1.19901123e-08,3.71201650e-20,4.16283765e-15,3.26707063e-06,1.24699673e-09,1.04948171e-08,1.84055512e-09,6.89189472e-15,3.02325782e-19,3.83397925e-24,1.18524526e-17,8.62918339e-12,8.67318426e+01,1.08166141e+03,8.62728464e+02,2.67884074e+01,4.76237711e+03,1.01853958e+02,1.76008097e+02,6.42133045e-02,1.68235727e+02,3.45002617e+04,7.49318628e+01,9.30540028e+01,2.12128250e+06,2.40929940e+00,4.44897858e+01,1.59825348e+04,1.03248838e+06,2.97295857e+06,1.82678806e+02,1.03203800e-05,3.09589803e-12,1.00000000e+00,3.47189214e-07,2.72480404e+02,1.15092134e+01,1.59214213e-19,7.08312128e-08,3.04926444e-27,8.71668215e-01,9.88518553e-10,2.23695728e-01
6.41718975e-05,7.00000000e-02,2.20000000e+04,2.47979414e+13,2.19033943e-06,1.29946582e-13,1.62922876e-13,7.95998966e-08,1.19901123e-08,4.09356537e-20,4.37154939e-15,3.26695955e-06,1.24695433e-09,1.04948171e-08,1.84055504e-09,7.23743281e-15,3.17483454e-19,4.22806256e-24,1.24466971e-17,8.62918304e-12,8.67318426e+01,1.08166141e+03,8.62728464e+02,2.67884074e+01,4.76237711e+03,1.01853958e+02,1.76008097e+02,6.42133045e-02,1.68235727e+02,3.45002617e+04,7.49318628e+01,9.30540028e+01,2.12128250e+06,2.40929940e+00,4.44897858e+01,1.59825348e+04,1.03243298e+06,2.97315015e+06,1.82678809e+02,1.08378119e-05,3.41411762e-12,1.00000000e+00,3.64596200e-07,2.72471138e+02,1.14667215e+01,1.59217456e-19,7.43824687e-08,3.20214501e-27,8.71668201e-01,1.03807973e-09,2.23700932e-01
6.73892774e-05,7.00000000e-02,2.20000000e+04,2.47973668e+13,2.19033947e-06,1.36461701e-13,1.71091324e-13,7.95998871e-08,1.19901124e-08,4.51433270e-20,4.59072528e-15,3.26684291e-06,1.24690981e-09,1.04948171e-08,1.84055496e-09,7.60029511e-15,3.33401083e-19,4.66265242e-24,1.30707351e-17,8.62918267e-12,8.67318426e+01,1.08166141e+03,8.62728464e+02,2.67884074e+01,4.76237711e+03,1.01853958e+02,1.76008097e+02,6.42133045e-02,1.68235727e+02,3.45002617e+04,7.49318628e+01,9.30540028e+01,2.12128250e+06,2.40929940e+00,4.44897858e+01,1.59825348e+04,1.03246068e+06,2.97295857e+06,1.82678811e+02,1.13811862e-05,3.76504621e-12,1.00000000e+00,3.82875918e-07,2.72461409e+02,1.14242297e+01,1.59220860e-19,7.81117734e-08,3.36269053e-27,8.71668188e-01,1.09012574e-09,2.23706397e-01
7.07679666e-05,7.00000000e-02,2.20000000e+04,2.47967633e+13,2.19033951e-06,1.43303468e-13,1.79669314e-13,7.95998770e-08,1.19901124e-08,4.97834965e-20,4.82088996e-15,3.26672042e-06,1.24686306e-09,1.04948171e-08,1.84055488e-09,7.98135018e-15,3.50116773e-19,5.14191235e-24,1.37260603e-17,8.62918228e-12,8.67318426e+01,1.08166141e+03,8.62728464e+02,2.67884074e+01,4.76237711e+03,1.01853958e+02,1.76008097e+02,6.42133045e-02,1.68235727e+02,3.45002617e+04,7.49318628e+01,9.30540028e+01,2.12128250e+06,2.40929940e+00,4.44897858e+01,1.59825348e+04,1.03246068e+06,2.97295857e+06,1.82678814e+02,1.19518036e-05,4.15204586e-12,1.00000000e+00,4.02072124e-07,2.72451192e+02,1.13817379e+01,1.59224436e-19,8.20280537e-08,3.53128529e-27,8.71668173e-01,1.14478116e-09,2.23712137e-01
7.43160529e-05,7.00000000e-02,2.20000000e+04,2.47961297e+13,2.19033956e-06,1.50488260e-13,1.88677377e-13,7.95998665e-08,1.19901125e-08,5.49006174e-20,5.06259439e-15,3.26659180e-06,1.24681397e-09,1.04948171e-08,1.84055479e-09,8.38151015e-15,3.67670534e-19,5.67043383e-24,1.44142415e-17,8.62918187e-12,8.67318426e+01,1.08166141e+03,8.62728464e+02,2.67884074e+01,4.76237711e+03,1.01853958e+02,1.76008097e+02,6.42133045e-02,1.68235727e+02,3.45002617e+04,7.49318628e+01,9.30540028e+01,2.12128250e+06,2.40929940e+00,4.44897858e+01,1.59825348e+04,1.03243298e+06,2.97295857e+06,1.82678817e+02,1.25510299e-05,4.57882423e-12,1.00000000e+00,4.22230767e-07,2.72440464e+02,1.13392460e+01,1.59228191e-19,8.61406839e-08,3.70833286e-27,8.71668158e-01,1.20217683e-09,2.23718164e-01
7.80420292e-05,7.00000000e-02,2.20000000e+04,2.47954643e+13,2.19033960e-06,1.58033276e-13,1.98137076e-13,7.95998554e-08,1.19901125e-08,6.05437143e-20,5.31641712e-15,3.26645674e-06,1.24676242e-09,1.04948171e-08,1.84055470e-09,8.80173289e-15,3.86104386e-19,6.25328025e-24,1.51369258e-17,8.62918143e-12,8.67318426e+01,1.08166141e+03,8.62728464e+02,2.67884074e+01,4.76237711e+03,1.01853958e+02,1.76008097e+02,6.42133045e-02,1.68235727e+02,3.45002617e+04,7.49318628e+01,9.30540028e+01,2.12128250e+06,2.40929940e+00,4.44897858e+01,1.59825348e+04,1.03240528e+06,2.97315015e+06,1.82678820e+02,1.31802996e-05,5.04947007e-12,1.00000000e+00,4.43400102e-07,2.72429199e+02,1.12967542e+01,1.59232134e-19,9.04595086e-08,3.89425704e-27,8.71668143e-01,1.26245013e-09,2.23724493e-01
8.19548144e-05,7.00000000e-02,2.20000000e+04,2.47947656e+13,2.19033965e-06,1.65956575e-13,2.08071056e-13,7.95998438e-08,1.19901126e-08,6.67668509e-20,5.58296573e-15,3.26631492e-06,1.24670828e-09,1.04948171e-08,1.84055460e-09,9.24302427e-15,4.05462454e-19,6.89603548e-24,1.58958432e-17,8.62918098e-12,8.67318426e+01,1.08166141e+03,8.62728464e+02,2.67884074e+01,4.76237711e+03,1.01853958e+02,1.76008097e+02,6.42133045e-02,1.68235727e+02,3.45002617e+04,7.49318628e+01,9.30540028e+01,2.12128250e+06,2.40929940e+00,4.44897858e+01,1.59825348e+04,1.03243298e+06,2.97315015e+06,1.82678823e+02,1.38411190e-05,5.56849242e-12,1.00000000e+00,4.65630801e-07,2.72417369e+02,1.12542624e+01,1.59236275e-19,9.49948654e-08,4.08950287e-27,8.71668126e-01,1.32574533e-09,2.23731140e-01
8.60637745e-05,7.00000000e-02,2.20000000e+04,2.47940319e+13,2.19033970e-06,1.74277124e-13,2.18503095e-13,7.95998316e-08,1.19901126e-08,7.36296482e-20,5.86287825e-15,3.26616600e-06,1.24665144e-09,1.04948171e-08,1.84055450e-09,9.70644061e-15,4.25791073e-19,7.60485731e-24,1.66928102e-17,8.62918051e-12,8.67318426e+01,1.08166141e+03,8.62728464e+02,2.67884074e+01,4.76237711e+03,1.01853958e+02,1.76008097e+02,6.42133045e-02,1.68235727e+02,3.45002617e+04,7.49318628e+01,9.30540028e+01,2.12128250e+06,2.40929940e+00,4.44897858e+01,1.59825347e+04,1.03244683e+06,2.97315015e+06,1.82678826e+02,1.45350698e-05,6.14086376e-12,1.00000000e+00,4.88976078e-07,2.72404947e+02,1.12117705e+01,1.59240623e-19,9.97576108e-08,4.29453770e-27,8.71668108e-01,1.39221395e-09,2.23738120e-01
9.03787451e-05,7.00000000e-02,2.20000000e+04,2.47932615e+13,2.19033976e-06,1.83014840e-13,2.29458164e-13,7.95998188e-08,1.19901127e-08,8.11978551e-20,6.15682471e-15,3.26600962e-06,1.24659175e-09,1.04948171e-08,1.84055439e-09,1.01930912e-14,4.47138906e-19,8.38653646e-24,1.75297346e-17,8.62918001e-12,8.67318426e+01,1.08166141e+03,8.62728464e+02,2.67884074e+01,4.76237711e+03,1.01853958e+02,1.76008097e+02,6.42133045e-02,1.68235727e+02,3.45002617e+04,7.49318628e+01,9.30540028e+01,2.12128250e+06,2.40929940e+00,4.44897858e+01,1.59825347e+04,1.03243298e+06,2.97315015e+06,1.82678830e+02,1.52638131e-05,6.77206771e-12,1.00000000e+00,5.13491814e-07,2.72391903e+02,1.11692787e+01,1.59245189e-19,1.04759145e-07,4.50985232e-27,8.71668090e-01,1.46201508e-09,2.23745450e-01
9.49100550e-05,7.00000000e-02,2.20000000e+04,2.47924525e+13,2.19033981e-06,1.92190637e-13,2.40962486e-13,7.95998053e-08,1.19901128e-08,8.95439790e-20,6.46550874e-15,3.26584540e-06,1.24652908e-09,1.04948171e-08,1.84055428e-09,1.07041409e-14,4.69557052e-19,9.24856166e-24,1.84086196e-17,8.62917948e-12,8.67318426e+01,1.08166141e+03,8.62728464e+02,2.67884074e+01,4.76237711e+03,1.01853958e+02,1.76008097e+02,6.42133045e-02,1.68235727e+02,3.45002617e+04,7.49318628e+01,9.30540028e+01,2.12128250e+06,2.40929940e+00,4.44897858e+01,1.59825347e+04,1.03246068e+06,2.97315015e+06,1.82678833e+02,1.60290934e-05,7.46815153e-12,1.00000000e+00,5.39236692e-07,2.72378206e+02,1.11267869e+01,1.59249985e-19,1.10011441e-07,4.73596214e-27,8.71668071e-01,1.53531580e-09,2.23753148e-01
9.96685506e-05,7.00000000e-02,2.20000000e+04,2.47916030e+13,2.19033987e-06,2.01826481e-13,2.53043600e-13,7.95997912e-08,1.19901128e-08,9.87479800e-20,6.78966921e-15,3.26567297e-06,1.24646326e-09,1.04948171e-08,1.84055416e-09,1.12408130e-14,4.93099173e-19,1.01991913e-23,1.93315690e-17,8.62917893e-12,8.67318426e+01,1.08166141e+03,8.62728464e+02,2.67884074e+01,4.76237711e+03,1.01853958e+02,1.76008097e+02,6.42133045e-02,1.68235727e+02,3.45002617e+04,7.49318628e+01,9.30540028e+01,2.12128250e+06,2.40929940e+00,4.44897858e+01,1.59825347e+04,1.03244683e+06,2.97305435e+06,1.82678837e+02,1.68327425e-05,8.23578405e-12,1.00000000e+00,5.66272337e-07,2.72363823e+02,1.10842950e+01,1.59255020e-19,1.15527070e-07,4.97340838e-27,8.71668051e-01,1.61229158e-09,2.23761231e-01
